formula,target
Rb2SnSe3,0
Ce3Cu,1
Li2MgIn,0
Ti2MoW,1
MgAl4(HO)12,1
La6Al3Ni4SnRu,1
Pr3CuSnSe7,0
KEuPSe4,0
Ce2Bi5Rh3,0
K2NaPrF6,1
Pm2TlSn,1
Tm2TiO5,1
YNiO3,1
MnAl2Ni,1
Tb5BiAu2,1
Co4CuNiS8,1
Tb4H9,1
CsLaMg30O32,1
PW3,0
NaV3(FeO4)3,0
MnGa2Co,0
Li2V3(OF)4,1
CeInIr,0
Nd2BC,0
Li3Mn3(FeO5)2,1
CeSe2,1
Ti4CrTe8,1
Li4Ti3Ni3(WO8)2,1
Sr2YTlCu2O7,0
Mg30CdSnO32,1
ThUH8(C2O5)4,1
Sr2La2CrNiO8,1
Sm(Sn2Rh)2,0
Mn(FeN)2,1
LiMn7(O3F)3,1
Na(AsO3)2,0
GaNi10P3,1
PrOF,1
Cs2Na3TlO4,0
K2NaSbF6,1
LiCo3P3O11,1
Na3Sb5O14,1
FeC3N3O2,1
Ni(PO3)3,1
Sr3Ru3N5,1
Ho2SbO2,0
LaWN3,1
Hf8Mg(N2O)4,1
TeN2,1
LiMn3O6,1
LiMg14W,1
Li5Ti2V3O10,1
KPr(WO4)2,1
LuO3,0
Ce4FeSe6O,0
Ca6Mn3Al2O15,1
Li(BIr)4,1
Fe4O7F,1
Bi8Mo3,0
Ca5ZnN4,1
CsNd(ClO)4,1
Ba4Sm4Zn3PtO15,0
Na5Co2As(CO4)4,1
Th5OF19,1
MgSn,1
Yb3Cu11Si4,1
NaUF6,1
MnTe,1
Li3Ni5OF11,1
Mg(Mo3O8)2,1
Sm2MnSb2O,1
SiO2,0
Eu3(SF2)2,0
Mn2CrPb2O9,0
Li3Mn2(P2O7)2,1
TbGePd2,0
ThUB8,1
EuZrVSnO6,1
SrTl2Pd,0
LiNiPCO7,1
ZrPdF6,0
Si,1
SrCu2(BO3)2,0
Li15Si4,0
ZnH14SO11,0
Li2V3CuO8,1
BaMnSb2,0
Sr3(SiAs2)2,0
Ca3WO6,1
Ti6Co3O16,1
Mn3(AgO2)4,1
Zn2Hg2Se2O9,1
Rb,0
V2Hg2O7,1
AsSeBr,1
Si2Ir,1
Pb8Cl4O7,0
Cr3Ir,0
Nd2Cu2O5,0
Ni10(WC)3,0
Rb3AsBr6,1
CrInCu2,1
RhF5,0
Pm3Nd,1
Eu6Sb6S17,0
Ba2Mn2TlO7,1
Ba6Sm3Al(Cu2O5)4,1
SiC,0
NaSm(PS3)2,0
Sc(TiN)9,1
K2NdH4N5O17,0
PbCl2,1
Na2NiMo6H26(NO15)2,0
CuH14C4(NO2)4,1
Li2Fe2Si4O11,1
SiPd4,1
Nd2Ge6Pd,1
USiOs2C,1
Mn3CuNi2(PO4)6,1
CrGaSe3,0
Li2V2P4H6O17,1
Ti5CuBi3,1
Ca2Sb3O8,1
Al4(NiO4)3,1
Li2Fe3SnO8,1
BeOsO3,1
VCdCu3Se4,1
Rb6Co2O7,1
Ba2CaCu2MoO8,1
Na2Zr(CuS2)2,0
NdNiSn,0
Mg6VSb,1
K5In3F14,0
SiH6(NF2)2,0
In6Ge2IrO8,1
Sr2In4Pt3,0
Sr2LiLaTi4O12,1
FeBi3(MoO6)2,0
Co5(SnAs)2,1
CrC,0
TbTaRu2,1
Tb2Pb2O7,1
Li2Mn2(PO4)3,1
CaSnS3,1
Ba2Tl2Zn2Ni3O10,1
FeP3(H2O3)3,0
Eu4Al2O9,0
Ca3Zn,1
CeCoGe3,0
Te4Mo2WS2,1
Sm3GaC,0
Ti11CuP8,1
Ga2P2H9N2O9F,1
Na9Al2(H9O7)3,0
Sm8Ni18P11,1
Sm2(Ga3Co)3,0
Mn3Fe3Si2,1
NaCaN,1
Mg2Mn3InS8,1
K3AsF6,1
Co2H31S2N9O11,1
MgZn3,1
MgTiBiO5,1
VAg2PO6,0
LiMn3O4,1
LiMnB2O5,1
CaMoF6,1
Sr2YMn2O7,1
CS3,0
Ho3(SbPd2)4,1
SrAgAs,0
MgAl2(Si3O8)2,1
KCa3,1
Hf2NiS4,1
YSb(WO4)2,1
CdSiP2,1
TaInOs2,1
Ti6Ga16Pt7,0
CaAl2(SiO4)2,1
K2CuP2O7,0
DyVO4,1
K3Sb7(SeO4)3,1
Na2Zn2Se3,1
PmTm3,1
BaMg14Sn,1
Fe4O7F,1
DyH4I3O11,0
KSc(BH4)4,1
Na2MnAuF6,1
Ge2(WO3)9,1
Li3FeSi2O7,1
LiPb3,1
LiSb3TeClO6,1
UAl3Fe7Si2,1
Nb12PbSe16,1
CaCeCd2,1
La2Ir7,0
MgHg3,1
Co2As2O5,0
V8Ga41,0
Ba5Fe3W2O15,1
Li5Mn2Cu3O10,1
CoMoO3,1
Rb2MoSO4,0
LuSb,0
Mn12O5F19,1
YbAlGa,0
CaCuF5,1
LaSBr,1
LiBi2PO6,1
K3Al5P8(H21O25)2,0
Yb2BiAu,1
Rb6U(Mo2O9)2,0
Ca2AlZn,1
ScZn2Cu,1
LiVF4,1
Mn9(PO4)8,1
BaPrCuTe3,1
Cs7Fe4F15,0
MnAlO3,1
Zr5Sb3C,0
SrLiNdCoO4,1
LaF3,0
Sm2AgRu,1
Li2HClO,1
BaAlCu2O5,1
Nb2Cr4Si5,0
Tb(IO3)3,0
KRb(Fe2S3)2,1
LiEu3O4,0
MgCrPt2,1
U2Br2O,1
TiNbCr4,1
MgFe7(Ni3O8)2,1
DyCrSb3,1
Pr16Re25B24,1
CaMg(PSe3)2,1
K4Hf5O12,0
Nd4Ga2S5O4,0
LiV2O5,0
Ta3(Se4Br3)2,0
AlSb,1
Rh4Pb5,0
Te4Mo(WS)2,1
PrBi2IO4,0
Dy6CoTe2,0
Ca(Al4Co)2,0
NdAu,0
CsTmCdTe3,0
CaLaFeWO6,1
Li3MnV(PO4)3,1
KCa2Cd2Sb3,0
La2CdPb,1
TlFeO2,1
Nd2MgSe4,1
N2,0
Cs2NaVF6,0
Na2Lu2B2TeO10,0
Ca(Ni2O3)2,1
Mg5H10(C2O9)2,0
NbCo3O8,1
Eu2Cl2F,1
KDyO3,1
LiCr4InS8,1
NaMnPCO7,1
Li2Fe5O5F7,1
Tm2S3,0
SrH2,0
Cs2NaAsO4,0
Li7V7(P4O17)2,1
KFeCu(PO4)2,0
Y2(Al3Ir)3,1
Sr6Ca2Mn3(FeO4)5,1
SmDyRh2,1
Li9Mn2Co5O16,1
NaPO4,0
Li8Zr7Fe(PO4)12,1
Li3P3(WO6)2,1
K3NaP2H8O11,1
BeF2,0
Ca(MoO2)2,1
Rb4Fe2S5,0
Li4MnCo2O7,1
WO3,1
SrLa3Mn2Cr2O12,1
Rb2MgNb2(TeO6)2,1
RbNaMg6O7,1
VCrB2,1
LuSnAu,1
TiMnN2,1
KCeSiS4,0
Nb2Cd2O7,0
Lu2CoRu,1
Mg2SiO4,0
SrVSi2O7,0
Ba(GaO2)2,1
Hf5Sb3,0
AlCu4SbPb6S2(Cl2O13)2,0
Mn3Te,1
NdEuAg2,1
Li2MnO2F,1
CrS2,0
K2NaMoI6,1
Sr2YGaSn2O7,1
In4Ag3(GeSe4)4,1
TlCoCl3,0
Li5Co9(P2O7)8,1
LiNiPO4F,1
SrTiFe4Bi4O15,1
SmTiO3,0
Na15Y2C9SClO30F,1
Li3V3P8O29,1
KNa7Al8(SiO4)8,1
Al,1
Li2MgGa,1
Ca4Cr5(TeO6)3,1
Tl3Bi3(PS4)4,0
LiCoSnO4,1
NaBe2N3F8,1
CsNiBr3,0
KNb4InO12,1
Na4GeO4,0
CeMg12,0
NaI3O8,0
Cs3ZnI4NO3,0
Bi2SeO2,1
Ba6La2Co4O15,1
Er(SiNi5)2,0
Mg(SiO2)6,1
SmCdPd2,1
K2Cd(SeO5)2,0
GaAgO2,1
LiSiNO,0
Sr3SbP,1
K,1
Pr2Co3Ge5,0
V5P6WO24,1
LuInRh,0
Tb2MnSbO7,1
MoH2(CO2)2,0
Ba2LaCl7,1
Li5Mn3(CoO5)2,1
CsAu2F7,0
Li3VO4,0
Cs2SbAuF6,1
LiMg14CoO16,1
SrLiNdCoO4,1
Mo3N2,1
Li7VAs4,1
Li21(FeO4)4,1
K4Mn3P6(HO3)8,0
Eu(IO3)3,0
Mg4Si7,1
CaH6W3(CO2)2,1
Rb2LaNb2O8,1
Li8Mn9O18,1
Zr4Ti(PbO3)5,1
Co19(Si2B)4,1
LiV(PO4)2,1
Li6Mn5(P2O7)4,1
UTcO3,1
CeGePt,1
H10S(NO2)2,0
Sc3B5O12,0
AsO2,0
Rb2U(ClO)4,0
Sn21H14(Cl4O5)4,0
Mn2SnTe4,0
MnZn13,1
KCdN,1
NaV5O8,1
CoPtBr4N5Cl,1
ThMg2,0
Li12CrFe3P4(CO7)4,1
BaCoP2O7,0
AlSb3Se2ClO8,1
Cs5Ag4C8IN8,0
RbLiMoHO4,1
MgSi2,1
HgB2(CN)8,1
YPd2,0
SnSb,1
Mg6Si7Ni16,0
RbRuN2,1
CaMg6Ni,1
PmSe3,1
BiSO6,1
Ca5Mn4O9,1
Li2Mn(PO4)2,1
Ba3UIn2O9,1
CePaO4,1
Fe2OF3,1
Mn3(FeN2)2,1
K7Be12(PO4)12,1
CsNaO3,1
GdGeRh,0
Mg2Mn3CoS8,1
LaAsO3,0
Sr2RuO6,1
CsTi3P5O19,1
Li2V3BiO8,1
Sr2Sm2TlNi2O9,1
Sr3In3Ga2,1
Li3Cu2P5O16,1
BaMnGaF7,0
Ba4MnGa2(S3F2)2,0
Mo6H24C8N2O19,0
NaCoP2HO7,1
Li5TiAs3,1
LiVSiO4,1
MnFe4B2P,0
La3GaCoS7,0
BaPO3F,0
Ba2TbCl7,1
Nd3Cr,1
InSb3F18,0
MgCrAsO5,1
CsNaMg6,1
BH4O2F3,0
Zr4Ir,1
SmGaRh2,1
Cd2As3Br,0
Li6CoCu3(PO4)4,1
Rb2Li14Tb3O14,0
RbNbS2O9,0
MnAg4(SbS3)2,0
SmPS4,0
U2Si5Ru3,0
Cs2Zn5P6(HO2)14,0
LiMg10AlH24,1
EuC2(SN)2,0
Ni7Ge4,1
Ca(BO3)2,0
BaBrCl,1
MgFe3Co2Sb(PO4)6,1
AlPH8(CCl)3,1
NaLi2Hg,1
LiMn16O32,1
LaCe4(SiRu)10,1
Mg(Fe2O3)4,1
TaCr3(AgS4)2,1
SiO2,0
LiV2(CO3)4,1
BaSrHg2,1
K2Mo15Se19,0
Ba3Al2B10H4O23,1
Zr5Se8,1
LiNi2(PO3)5,1
Ca8Mn6Cr2O21,1
VP3(Pb3O8)2,1
GaAgSe2,1
Cs2ScInF6,1
Li4Mn3O7,1
LaCoO3,1
Cs3CeCl6,1
YbCoB4,0
K3Ta4F15,0
Yb(CoGe)2,0
KTaPS6,0
LaPRh,0
Ta4Fe4Si7,0
AlP2H18(C2Cl)3,0
Er10NiSb5,1
Co3O5F,1
V2Ni3Te3O16,1
LiZnAu2,1
Mg4Si3,1
Ca2PrBeO5,1
HgF2,1
Ge3Pd,1
Li5Mn6(BO3)6,1
RbAu3Se2,0
UAlO3,1
YbI3O10,1
BaHo2CuO5,0
CeTiGe3,1
Yb(AlCu)6,1
Li2MnO3,1
MnH21C7S3N,0
Ti4Cr2Ge5,0
LiReO5,0
LiScH2Se2O7,0
CrFeCoO4,1
Sr,1
Cr3GaFe3As2,1
Cs2PdC2,0
CaB2(H2O3)2,0
Zn(HO)2,0
Li9Mn7O16,1
CoRe,1
Li2V4CrCuO12,1
Hf2Ga,0
CuSi2P3,1
PaP3,1
Sr4Mn2Cu3(SO)4,0
Na3B(PO4)2,0
YH2C4O9,0
Rb6U5V2O23,0
Rb5(CoO2)2,0
PtS4N3Cl,0
BCl3,0
LiSn(PO3)4,1
Na3V(BO3)2,1
DySbPd,0
SrMg30NiO32,1
Ba2AlIn3,1
CrF5,0
Na(Nb3S4)2,1
SnPbO3,1
KRb2InI6,1
Li3BN2,0
Sn2S3,0
FeP2NO7,0
InPPd5,0
MgSi,1
MoCl5,1
LaMg14Al,1
Al3Pb5F19,0
Ba2CePaO6,1
Se(OF)2,1
CaMg6TiO8,1
La4Cu3MoO12,1
In2Hg8As5Br7,1
U5Sb4,1
Yb4SmS5,1
NdMgCu4,0
Li5Mn6(BO3)6,1
Co2B2O5,0
Cs2KMn3F12,0
Li2YAl,1
Cu2Pb(SeO3)3,0
Nb12WO33,0
ZrAlW4,1
CaNi2S5,1
EuAg,1
KBaV5O18,0
BaMgF4,0
Tb4MgRh,1
Sr2Mg3Al,1
NdUTe6,1
KH2I3O,0
Nb3Al(PO4)6,1
Ba2LaMn2O7,1
EuP7,0
Dy2Si9B36C,1
SrMg30NbO32,1
Ba9Rh8O27,1
Li3V(PO4)2,1
Te2Ru4(CO)11,0
Li2CrCoO4,1
VH6SO8,0
ZrGaCo2,1
SrSn3,1
DyFe5,0
MgSi2,1
Li4Co3Sb5O16,1
Sr7CaMn2(FeO4)6,1
Ba(CeS2)2,1
TeAs(ClF2)3,0
EuMnO3,0
VInCuO5,0
Rb2LiBiBr6,1
Na2Ti3O7,0
NaH3O2,1
SIO3F,0
HgS,1
Sr2YW2O7,1
CaAsHO5,0
MgSc2Ru,0
K2Na2NbW3O10,1
RbPbF3,1
Ba3Os3N5,1
CeSe2,1
YS2,0
Bi2O3,0
LiTi(SO)2,1
Ni(ClO3)2,1
LiVCrP2(HO5)2,1
PmYCu2,1
Zn(FeO2)2,1
LuNiO3,0
ThSi2,0
Ho2OsRu,1
BaPbO3,0
Te2MoWSe2,1
CaC2,1
LaClO2,0
SnO2,1
La3CrW(SO2)3,0
K2FeSn(PO4)3,1
LiZn2Pd,1
CoH9C3N7O2,0
H4N2O3,1
Li2Ti2Mn5O12,1
TaVH4,1
TaGe2,0
ZrCo5Si3,0
TbUTe6,1
Ti2N,0
EuNb2O6,0
Mg6CdSn,1
LiFe2(CO3)4,1
CaHo2(GeO3)4,1
YRh5,0
SrPr3(FeO3)4,1
BaBr2O11,0
NdCl2,0
Sr2Ca2NdMn5O15,1
Rb3NbO8,0
Al2O,0
K2Li3GaO4,0
YbLuB24,1
Tb2Al17,0
La5Fe4NiO15,1
V3Cd5P6O25,0
Dy2(Ga3Ru)3,0
Nd3Y,1
Sr6Y2Al4O15,0
K2YInCl6,1
MgAl2SiO5,1
Ba2TiFeO6,1
CsK,1
LiFePO4,1
MoF5,1
Ni9Te5(PbO5)6,0
S,0
Nd2Si5Ni3,1
SrLi(B3O5)3,0
LaPO4,1
Pd3Au,1
Eu2Mn(GeO3)4,1
In3Cu,1
TbCe3,1
Li3V3P8O29,1
KYMg14,1
Sr3BPO3,0
Cr5(Bi3Se8)2,0
NaNbWO6,1
Mg2Be3(NF6)2,1
AgClO2,0
VI3,1
In4SbTe3,1
LiTiSiO4,1
Mn3(BO3)2,0
Li2Mn3(BO3)3,1
Tb2Ni2Sn,0
ZnH4SeO6,0
Li7Mn4CoO12,1
TlF,0
SrNdMnO4,1
Nd2Ni12P5,1
MgSiH12(OF)6,0
MoN,1
Ga8Cu3W2,0
CeAlO3,0
KMnO2,1
Li3Al2FeO6,1
Mg5Cr(Si2O9)2,1
Tm(BC)2,0
Na(Nb3Te4)2,1
Ba4VN4,1
SrCa(CO3)2,0
Mo,0
LiErF2,1
Li6FeN4,1
SmYCu4,1
HfBi,1
FePH6NO5,1
BaRe2H2O9,0
Ti2(SO4)3,1
CaCu2(WO4)2,1
Mg(VS2)2,1
Li9Mn2Co5O16,1
Ce3Sn13Rh4,0
Cd3Os,1
Cu2S,1
Mg30NbFeO32,1
LiMn2F7,1
Sr3Cr2S2O5,1
P(HO)3,1
LiBH4,1
Cs2CoAgF6,1
MgV8(OF)8,1
Y4GaCo4,0
NaMnIO6,1
Pu5Ru3,0
Na3CuF6,1
SmPbAu2,1
SrAlSi5N7O2,1
Ga3SiNi4,1
In3Te3Br,1
Ho(MnSn)6,0
Sn4Te3Se,1
HoH18C3S3(O2F)9,0
Hf3Sn,1
Li2V3O6,1
Cr3N4,1
Mg6CuBi,1
FeSO8,0
Sr7TiN6,1
CeGa3Ag,1
SnIBr,1
Ag2S,1
TiZnIr2,1
HfMg30BiO32,1
Cs2OsBrClF4,1
LiCu(PO3)3,1
Y2PtAu,1
YMg6Bi,1
LaSnPd,0
CdSiAs2,0
Li14Co9(P2O7)8,1
YbB2Ru3,0
LaCO4,0
NdCd2Pd,0
AlH12C4NF4,1
ZrGeRu2,1
CsMg6Mn,1
Eu2ZnPtO6,1
Rb2U3P6O25,0
YbPrAg2,1
Hf2N2O,1
Nd2SO6,1
TmCdAu2,1
Rb,1
GeO2,0
NdMg(NiH)4,0
Hg2ClO6,0
Cu2GeTe3,1
CSO,0
Li5Mn8(BO3)8,1
CrN2,1
KNa3V2(MoO5)2,1
K4Mn2H16S4O23,1
Sr3Fe2O4F3,1
Ba3Yb4O9,0
Li6Sn5(P2O7)4,1
Na17Al5O16,0
Li2S,1
MnV2O10,1
HoCr2Si2C,1
Sm2Si5Pd3,1
Cs2CeO3,1
Sr2Co2O5,1
PrGdZn2,1
Nd3Np,1
Cr3BiNO12,0
Yb11(Sm2Se11)2,0
CrMoW2,1
Sr7ReN6,1
Pr2BC,0
Sr2CaCu2(BiO4)2,0
HfNiPb,1
Ho3Pt,0
Rh2Au2N10Cl12O,1
Na4Mg3P4O15,0
K2Li2FeO4,1
Mn5BPd15,1
CsNbO3,1
TmCoB4,1
TaBO4,0
Co6C13(SeO6)2,0
CaCr2(CuO4)2,1
TiGa5Co,1
CaS2(ClO3)2,0
Ge3Pb5O12,1
CeSiPd2,0
U(CuAs)2,0
MnFe3(BiO3)4,1
KH13C4(NO)2,0
Y3Si3Rh,0
Pb3(IO)2,0
Ba2YReO6,0
Sm25Ni49P33,0
Li2V3BiO8,1
YMg6Cr,1
LaMgFeNiO6,1
Li4Ti2Nb3Fe3O16,1
Nb(Cl2O)2,1
Pd7Se4,0
In3Pb,1
Ba4Ta2O9,1
TiMnV2,1
Ag3N5O6,0
TaFe(PbO3)2,1
FeBW,0
Li3Sn2(PO4)3,1
Mn2CrO4,1
SiC,0
Bi2Cl2O,1
SrCaCeTiO6,1
Pb3(IO6)2,0
Ca2FeP2(H2O5)2,1
Li4V3Co2Sn3O16,1
LiYSe2,1
LiMn4O8,1
Ce2Co7,0
NaNb14O36,0
CsAs(HO2)2,0
NdFeSi2,0
HC2N3,1
BaAl2O8,0
PrAg2,0
K2CoH12(SeO7)2,1
Ca(IO2)2,0
Nb2CuO6,0
Pr(ClO2)3,1
Li2FeP2O7,1
Li6FeO4F,1
Fe,0
LiV2OF5,1
GaH7(NF2)2,0
MgSi(HO2)2,1
Na3Th6ZnF29,1
W3O10,0
Mg2V2(SiO4)3,1
La4Co3O10,0
Li2VFeO4,1
SbSNCl5,0
Na2SrLa2Ti5O15,1
SrCaMn2O5,1
VNiH14(O2F)4,0
Tb14Ag51,1
Sr2NdCu3(PbO4)2,0
Ce3Sb4Pt3,1
K4LiMn4O8,1
Pr3Sc2(FeO4)3,1
BaSb2F12,1
MgC2,0
Ba3CoO5,1
Zr3Ga2,0
LaEuB12,1
CaTiV(PO4)3,1
Ca3Mg,1
Al5C3N,1
Ca3Si3(NiO6)2,1
LiNd2Ga,1
MgNiMoP2O9,1
NdUCo10,1
LiLaHg2,1
Li2Fe2Si8O19,1
Ba2IrO4,0
Gd4B3C4,0
PmSc3,1
La3Ge6(Pd2Pt)2,1
Cs2TlSiH6,1
Ho5Ir3,0
KCu4S3,0
CaSi2,0
HfPd3,0
Hf3Sb7Pd,0
SmTe3,0
Mn4VSe5,1
CdInAsSe,1
LuPPt,0
PrDy3,1
CsSbS6,0
Li10Co4O9,1
Nd3PbC,0
RbB2P2HO9,0
Ba3V2Ni6(AsO6)4,1
TbSiNi4,0
Sm3B5O12,1
Dy2CoPtO6,1
CeRhPb,0
Li4MnCo2O7,1
Mn3H24(O3F2)4,0
Ir2S3,0
CuO2,0
MgCd,1
SmPt3,0
Ba2Mo3O7,1
La2MnFeSe2O3,1
LiEu2Hg,1
AgBH8C4(N2F)4,0
Zn(CoO2)2,1
CeAlCu4,1
Sm5Se9,1
NdTl(MoO4)2,0
Pr2S2O,1
HoBiO3,1
ZrCuF3,1
Fe4O3F5,1
Li4Mn2(PO4)3,1
K2In3AgSe6,0
Na3IrN2,1
SrPr3,1
TiSb,1
Sm2CoO3,1
Li3Tb3(TeO6)2,1
Li8Mn3Fe5(BO3)8,1
Tb(GeRh)2,0
Ca(SnO2)2,1
La4Ir,1
TeAs2,1
Ca(SiO2)6,1
Ba2Co4BrO7,1
Co3(PO7)2,1
Zr3V3C,0
Na8Co5O14,1
Pr2Al2Ge,1
YBi2BrO4,0
K3GdCl6,1
Co3(AsO4)4,1
LaZn2Ag,1
Yb5Ir3,0
Na3Bi(PO4)2,0
Mg(CrN)2,1
Nb21S8,0
Li4Ti15O32,1
BaIn2O4,0
CaUI6,1
CdCu2GeTe4,0
KPbO3,1
Fe31Si5O48,1
Ba2YbBiO6,1
UVCuO10,0
Na3VO4,1
Ca(YTe2)2,1
BaYI5,1
SmSnAu2,1
Nb2TcNi,1
K2CdAu,1
Tb2Al6Si4Pt,1
U(FeP3)4,0
ZrScTl2,1
Mn2Cd9N8,1
AlCuAu2,1
MgSc2Hg,1
AgB5H6N2Cl5,0
NaZr2ZnF11,0
TbBi2C,1
Ba(CO2)2,0
Er2B4C,1
DyAsS,0
Mg2TePb4WO12,1
LiV6O11F,1
RbScBP2HO9,0
TaN,1
Ba2YFe3O8,0
Mn(PO4)2,0
HfNbP,0
CaPrAg2,1
UPt2,0
Mg6ZnMo,1
Dy2Ge2O7,1
H9C6N10ClO5,0
YBi3,1
Fe5(SiO4)3,0
MgCrO9,0
Li7Mn2(CoO4)3,1
SrIn,1
KYH4C4O9,0
Li5Fe2P2(CO7)2,1
Sr4V2(Se2O7)3,0
Li7Mn4CoO12,1
KCeMnWO6,1
YErCu2,1
Na3BiBAsO7,1
Si3As4,1
PRuSe,0
NaPH3C2N3O4,0
Na4SeS,1
K5Au5C10I2(N5O)2,1
LiMn2(PO4)3,1
MgMn2O4,1
BaSrI4,1
Dy3Si4,1
Yb2CdHg,1
La8Cu7O19,0
AgO2,1
Li4Ti3Nb2V3O16,1
Na3H5(CO4)2,0
TiFe2O5,1
SrLa3Cr4O12,1
Ca2MgIn,1
Pr2CdRh2,1
RbCuPdSe5,0
SbSeO5,1
Mg6SiNiO8,1
LiVRh2,1
Cs2PdI6,0
Mn6O7F5,1
Mn5Cu(Te2O5)6,1
SrZnCl4,0
LiMnP2O7,1
SbH7F11,1
Li5Fe2Co5O12,1
S(NF3)2,1
LiPmAu2,1
LiNiO2,1
Sn2N2O,1
Li3MnCoO5,1
Ba3Nd,1
AlBiO3,1
LuMgTl2,1
Ca2V2PbO8,1
Li3La7(FeO8)2,1
Sr10Cu5Bi10O29,1
Rb2SCl6F,1
Li2PmAl,1
Pr(GePd)2,1
Mg5Sb,1
Ba2Ni3N2,1
MnC4IO4,0
SiP2O7,0
Rb2Si5NiO12,0
BaSrI4,1
DyTlRh2,1
LiP5WO15,1
Ba2AlSn3O8,1
LaMnN3,1
Y2AgPb,1
KCuO2,0
NaCaVO4,0
Sm3Ru,0
Li4Mn3O8,1
MgRh5,1
GdFeNi4,1
UAlCo,0
Mg6VCr,1
VP2O7,1
La6Al4Fe9P,1
NdTmZn2,1
Li7Mn4CoO12,1
K2DyCl5,1
Yb2Mg,1
Lu3Al,1
YMg6Zr,1
MgTiCo(PO4)3,1
Gd(CO3)2,0
Li2FeBO4,1
Tl2(SeO3)3,0
K5U4VS4O33,0
Na2PdS2,0
SrZnRu5O11,0
SrLiMg6,1
Mg6BMo,1
GdP4H4NO12,0
CuIO4,0
YbPtO3,1
Cd3N2,0
Pm3Pd,1
Li3VPCO7,1
LuWO4,1
DyP,0
CaMg30SnO32,1
MgAlCu3Se4,1
Ni5O7,1
Gd2Si2O7,1
KC2N3,0
K10MgMo7O27,0
KNdMn4O12,1
FeOF,1
V6GaSi,1
UIn3,0
Li10FeCo9O20,1
Na8PtO6,1
Lu2Fe14C,0
CsBi2Br7,0
Zr9Ti3P4,1
Sr2CoSe2(ClO3)2,0
CaLaMnFeO6,1
Ti3ZnN,1
NdGa3Au,1
NbTlCl6,1
CsZn8,1
Na6P2H2O9,0
BeCdPt2,1
BaCoSO,0
Tl2PO4,0
ScTaFe2,1
P,0
VCo4,1
BaPrTaCoO6,1
NaGdHg2,1
BaNb7(P2O11)3,0
Tb2Ni7,0
Ba3NaSm3(Si3O10)2,0
Na2SbAs,1
Pr3(Al3Ru)4,1
ZnH9C4NO6,0
MgTi2O4,1
TaFeO4,1
VOF3,1
TmScO3,1
Nb2Zn2BiO8,1
Na3VS4,0
Y3Al,0
Mg5Cd,1
Sr2Mg,1
Cu4Se3,1
C,1
NbCuTe2,0
Li4Fe3TeO8,1
Ti2O3,0
Ce2SeO2,1
LiBi(PdO2)2,0
YRh2,0
CdHCl3,1
PI3,0
Nd2InHg,1
MgNi(GeO3)2,1
Cs2MnF6,0
ScGaRh2,1
Sc3(Ge2Mo)2,1
YbZnCuAs2,1
TbGa3Ni,1
Tm4Si2S3O7,0
Zn(HO)2,1
Li4MnCo2O7,1
AsPbClO2,0
Y16Se16F15,1
RePt(N2Cl3)2,0
Li6Mn2N3,1
YCo4(CuO4)3,1
K2CeNb5O15,0
GdAl22O34,1
Mg3Br,1
TiFeH2,0
Cr3InO8,1
Pb(ClO2)2,0
Li2Fe2P4H3O16,1
MgCuP,0
K5Li2NdF10,0
Na5(WO3)7,1
V2Ag4O7,0
Nb3Te,0
AlAgS2,1
Be3Rh,1
Y2(Ni5B3)3,0
SrCu2SnS4,0
KW3Br7,1
La6B(NO2)3,0
BaCaCoF7,1
LiMg6Sb,1
Fe10OF19,1
Li6FeNiP2(CO7)2,1
Li2ZnGe,0
Sr5Al11TlSi13O48,1
Ba2LiTmCu3O7,1
Mn(InTe2)2,0
Sr3SiO5,1
SnH8C2I3N,0
CaBe3O4,1
LaSi3Ru,0
Li4Nb2Fe3Co3O16,1
Mn2CrSbO6,0
Sc2TcHg,1
Mn3Fe(PO4)6,1
La2InNi2,0
Al2PbSe4,1
Ba4I6O,0
Rb2LiPr2(WO4)4,1
Cr4(SeS)3,1
Tb(CrFe5)2,1
Mg2RuN3,1
Li3Co3(Ge3O8)2,1
DyAgGe,0
AgCNO,0
Mn5FeO12,1
NaAc,1
ZnSn2O5,1
Li2V3CrO8,1
Li3BiF6,1
Cs6Si2O7,0
CeEu2VO6,1
Y2TiO5,0
YbTaO4,0
SNClO4,0
Th2Ni17,0
Tb2Ge3,1
Ba(InPt)2,1
CrN,1
YbAgPb,1
Co3ReB4,1
Ba2In2O5,1
Rb8Zr(MoO4)6,0
Yb2PbS4,0
Y2MnCrO6,0
XeN2(OF4)2,0
Mg14MnSi,1
Cr3(CoO6)2,1
HfVSi,1
Ca2SnS4,1
Sr2LiMgSi3,1
TbGe2Ir,0
CaSnP6(HO)12,0
MnAs,0
Li5Co3(NiO5)2,1
Li3Eu2(BO3)3,1
LiFePO4,1
SrCa3Zr16(PO4)24,1
Li2FeSiO4,1
Nd4GeO8,1
Li3CoPCO7,1
Tb2CuTe2(SO7)2,0
SnHgO3,0
Mn3Fe2Co(PO4)6,1
SmBeCu4,1
CsK2Mn3P4ClO14,0
Li3Ni,1
MgZn2,1
Nd12Ni6Sn,0
Li2CuPO4,1
BaIrO3,0
CaTa2Ga2(CuO4)3,1
K9Nd(PS4)4,1
Sr3Ca5FeCo7O24,1
Li4Mn3CoO8,1
AgBiTeSe,1
LaMg14Mn,1
Li(CoO2)2,1
MgSi,1
Li9Mn2Co5O16,1
Mn12O5F19,1
