formula,prediction,dens_score,peak_score,is_valid,predicted_e_above_hull,is_theoretical
Cu3Mo(HO2)4,18.76514435,9.534970947,2.680504693,TRUE,0.066822499,1.000604033
BaSr4Ca,18.76418495,5.758740794,2.85131218,TRUE,0.027982652,0.999940395
Ca(MnCd)2,18.76023102,10.60804461,2.547716173,TRUE,0.095512077,1.000305653
Mg14AlNiO16,18.75263786,31.34210583,1.224891138,TRUE,0.089549236,1.000038505
Mn7(OF3)3,18.75009918,10.21684067,2.590258701,TRUE,0.090950571,1.000015497
MgV4Cu3O14,18.74972916,28.93885844,1.610492465,TRUE,0.000468388,0.999253392
HfTiCN,18.7484169,30.90911983,1.248427404,TRUE,0.044781521,0.99987489
NaCdSe,18.74797058,14.32353856,2.409723827,TRUE,0.002169997,0.999354959
Y2Mn3Sb3O14,18.7461338,9.181290558,2.806983561,TRUE,0.011212111,1.00003767
Ba2NaCd,18.74606514,1.910874137,3.100997687,TRUE,0.063717209,1.000046968
Sr2PrMn3O9,18.74603271,19.80118444,2.111188105,TRUE,0.00603798,0.999938488
Li8Mn7V(PO4)12,18.7447567,5.751621656,2.799090163,TRUE,0.00861308,0.999937773
CaLa3Te,18.74168587,4.715129467,3.004649579,TRUE,0.000248864,1.000003934
Ba2ZnFe2F14,18.73434258,9.945419111,2.620682866,TRUE,0.001452595,1.000078201
ZnAgAsO5,18.73228645,10.71062593,2.537719983,TRUE,0.090684548,1.000031233
Li3VFeP2(O4F)2,18.72788239,17.2301933,2.130377578,TRUE,0.020956919,0.999443173
NaMnBr4,18.72674561,8.432490342,2.756633474,TRUE,0.000136822,0.999264479
NaCu2H3(SO5)2,18.72582054,8.115389712,2.755096814,TRUE,0.015225425,1.000073671
Ca2PrBeO5,18.72528076,8.71524817,2.853186587,TRUE,0.025343046,0.999988675
Sm2TlGa,18.72449303,2.347531726,3.155267634,TRUE,0.031203225,0.999961853
Mn2Zn3(Si2O7)2,18.72245026,10.06600438,2.610787916,TRUE,0.0925299,0.999814868
GeH6CI3N,18.72235489,1.534552774,3.022892264,TRUE,0.047591567,1.000281811
AgBrO4,18.72172737,8.250508332,2.712176368,TRUE,0.064653352,1.000064373
Ca6Co3RhO12,18.72158813,16.75664139,2.157764161,TRUE,0.023089722,0.99999094
Y(InCu)6,18.72101021,13.74575676,2.214494862,TRUE,0.01367861,0.999461293
Ca3RhN3,18.71759224,10.11266252,2.596630819,TRUE,0.00017184,0.999594152
SrLaMnFeO6,18.71722412,18.62545226,2.073263379,TRUE,0.070068561,0.999976993
BaTm2(MoO4)4,18.71708107,20.38609334,1.928102081,TRUE,0.015901029,0.999921203
Pr3Cr10N11,18.71312714,21.15033734,2.02637695,TRUE,0.000166103,1.000022292
Ca3CuTe,18.71048355,0.427270688,3.270192098,TRUE,0.001532927,0.996460438
LiMgFe,18.70882797,9.245692014,2.686273838,TRUE,0.027573049,0.999988139
BaY3Hf,18.70693016,1.976465229,3.072640366,TRUE,0.006353617,0.999557972
Li6Cr3P6WO24,18.70095825,13.11517551,2.347912242,TRUE,0.057366423,1.000025272
LiFeCuO4,18.69688797,12.85818737,2.537994127,TRUE,0.061472431,0.999994099
MgCuF4,18.69449234,6.899953474,3.012723118,TRUE,0.0815292,0.999953389
Ga2FeO4,18.69255447,8.90010581,2.650380702,TRUE,0.018603876,1.000063062
Li4Mn3V3(TeO8)2,18.6883297,27.26942104,1.697123468,TRUE,0.087469459,1.000021935
Ba2HoAg,18.67693329,2.743182929,3.072018055,TRUE,7.05E-06,1.000071645
Al7In5(Ga5O12)4,18.67612076,11.06666277,2.538862854,TRUE,0.047652766,0.999767423
LiMgIn,18.67394447,15.34947447,2.313921832,TRUE,0.001580879,0.999220729
RbSm2Lu,18.67266083,4.198214184,3.067278406,TRUE,0.064576261,1.00004673
CaAg4Sb,18.67074203,4.236903425,3.135184037,TRUE,0.024046376,0.999806046
Ca4ZrN4,18.66725159,5.453442253,2.84217844,TRUE,-2.41E-05,1.000051856
Li4Nb2V3Cu3O16,18.66510773,10.02601935,2.531262217,TRUE,0.080444351,0.999988198
Ca4BSb,18.66503525,2.285696694,3.151671836,TRUE,0.078899153,0.991255164
Li17AlGaIO11,18.66454315,1.35327844,3.134809463,TRUE,0.048962802,0.996933699
K3NaP2(O3F)2,18.66437149,7.812960214,2.657387474,TRUE,0.001412749,0.963921547
PrMg(AgO3)2,18.66361427,11.27386268,2.47415548,TRUE,0.098159119,1.000078917
NdSm2Tl,18.66199875,9.646013565,2.715071634,TRUE,0.013665646,1.000025272
YbSm2Pb,18.66149521,2.734173169,2.964981593,TRUE,0.009428009,0.999956667
Sr5Zr4H4O15,18.65929413,11.90352659,2.521216933,TRUE,0.027274683,0.999701619
YFe6Mo,18.65613174,9.733788671,2.601809733,TRUE,0.004498571,0.999961853
AlFe6Rh,18.65583229,9.721532241,2.676071175,TRUE,0.014030784,0.999972105
KCu2H3(SO5)2,18.64728165,8.935741242,2.755751783,TRUE,0.008143604,0.999654472
Li6VCrP2(CO7)2,18.64220619,23.89791492,1.653442021,TRUE,0.078541569,1.000053763
YLu3Cr4O16,18.64104843,16.08703031,2.308321384,TRUE,0.01264593,0.999935269
Sr10Cu5Mo3(WO15)2,18.63911819,14.88830674,2.26318888,TRUE,0.078372091,0.999956548
Sr4Hf5(HO4)4,18.63767815,22.58013571,1.97014374,TRUE,0.021958604,0.999936819
CaBiSb3,18.63518143,17.83216879,2.131274294,TRUE,5.89E-05,1.000008702
Li6V2C4SO16,18.63204575,18.31543121,1.995147957,TRUE,0.069123141,0.999938071
Ba4CaCr,18.63015938,1.340947937,3.198993658,TRUE,0.049577281,0.998190939
AcCe2O4,18.62896347,4.394065446,3.109759175,TRUE,0.030519471,0.999946356
Li4MnSi2O7,18.62306976,8.14237937,2.697825749,TRUE,0.017821282,1.000050664
Ba2ErTe,18.62174034,6.550704475,2.899467844,TRUE,4.71E-05,1.000000358
Ba4LiCu(CO5)2,18.62051392,6.283168057,2.985384869,TRUE,0.00018698,1.000032425
LiCrBO3,18.62000084,14.74296265,2.55726858,TRUE,0.046134174,1.000005484
Li4Ti3V3(FeO8)2,18.61937332,18.42125334,2.136022248,TRUE,0.045425475,0.999943614
LiCuSbO4,18.61781502,19.78247778,2.135103121,TRUE,0.050926059,1.000006676
Rb2Ca2Be3F12,18.61668205,14.47879356,2.338253263,TRUE,0.000408873,1.000100851
Ba3GaAg,18.6149559,2.689960194,3.070457304,TRUE,1.26E-05,1.00002563
Al14In11Ga7O48,18.61472702,10.7789525,2.591687153,TRUE,0.012698621,0.999796152
LiVP2H5O9,18.61267853,5.793647473,2.811453878,TRUE,0.049286708,1.00004971
TmCdCu2,18.61160278,16.61965223,2.196837769,TRUE,0.011117071,0.999998927
Te(HO2)2,18.60451889,3.500172658,3.053581777,TRUE,0.036618844,0.999970198
Al19In11(GaO24)2,18.60045052,10.50856372,2.540369453,TRUE,0.008947998,1.000041127
CaLa3O,18.59715652,4.206122984,2.88904854,TRUE,5.11E-05,0.999571323
Li2CuCSO7,18.59526253,18.07805302,2.185239575,TRUE,0.062208258,0.99998045
CaGaF3,18.5952282,5.8892585,2.787230011,TRUE,0.006005839,1.000794649
Ga2AuO4,18.595047,11.84833576,2.378520299,TRUE,0.033628419,1.000067711
K3YO,18.59214211,1.153841466,3.14248706,TRUE,0.003859088,0.99998939
NaSm2Cd,18.5835495,5.47413169,2.849434127,TRUE,0.012817428,1.000079751
Na3CuPCO7,18.58320999,14.30654088,2.282615684,TRUE,0.012893841,0.999542892
Ca3Fe3(SbO6)2,18.57886124,14.47944634,2.291374756,TRUE,0.009853154,0.999978662
CaRe3Te,18.57252502,3.570721409,3.000237348,TRUE,-6.37E-05,0.997830987
Hf3(NO)2,18.57045746,9.799430175,2.687122828,TRUE,0.097997643,0.998533249
LiV2O2F3,18.56633568,7.654515945,2.732023731,TRUE,0.076465696,0.999995947
Sr2EuNb(CuO4)2,18.56463432,34.87549787,1.110777661,TRUE,0.020754322,1.000032306
Lu2Mn3Sb3O14,18.56327438,10.1697949,2.747156134,TRUE,0.030252054,1.00006485
Al19In8Ga5O48,18.56226921,10.23660148,2.520029934,TRUE,0.011905745,0.999519229
CaLaGaCuO5,18.55961227,27.86348331,1.250292127,TRUE,0.04669112,1.000006676
Li4Fe2Co3Sn3O16,18.5585804,8.336835162,2.66154188,TRUE,0.062606171,0.99999845
CaTlBiPb,18.55838013,17.47061169,2.130469427,TRUE,0.060625106,0.999281645
Li2Fe2CoO6,18.55622101,13.32512742,2.267250278,TRUE,0.092304029,1.000139832
BaGd2As,18.55609322,4.831214466,2.90593861,TRUE,0.004097953,0.999967813
LaCu2Ag,18.55356598,3.783653776,2.981013122,TRUE,0.08687453,0.997318268
Nd2GdO4,18.54958916,16.70738684,2.277706693,TRUE,0.072280489,0.999897599
Al6Fe6HS,18.5493679,23.40262726,1.653259741,TRUE,0.088950016,1.00001502
Sr3WN3,18.54010391,9.798263981,2.575414877,TRUE,2.70E-05,1.000072837
Li9Cr4C8(SO16)2,18.53842354,10.92913266,2.566450735,TRUE,0.08071328,1.000030518
LiAlFeO3,18.53707886,12.97830405,2.506515335,TRUE,0.046526909,1.000027418
BaCaY4,18.53606033,2.041516646,3.137956332,TRUE,0.018539473,0.999619961
TiMn(PO4)2,18.5267868,6.240894372,2.780980595,TRUE,0.026216656,0.999995232
Ca3YGa3B4O15,18.52543068,27.56630968,1.4618082,TRUE,0.003071398,0.999978185
Sr7CaMn2(FeO4)6,18.52359772,22.82676631,1.592481746,TRUE,0.020958588,0.999983668
Ba2TbTm,18.52238464,2.343143737,3.026877746,TRUE,0.047072068,0.999961376
BeFe6Rh,18.51247787,10.52477387,2.60412802,TRUE,0.011563092,0.999973118
Mn9Cu3H,18.50960922,15.90283102,2.232083183,TRUE,0.085097432,0.999926865
Li12MnV7(PO4)12,18.50919151,13.40317206,2.272487987,TRUE,0.032752693,0.999972224
AcTl2O4,18.50743294,16.64707646,2.256120624,TRUE,0.002482951,0.999761701
Na2FePCO7,18.50610542,11.27724479,2.523015385,TRUE,0.059346169,0.999991894
Ba2YbCo,18.50540543,2.651728321,3.04213819,TRUE,0.096363045,0.999914289
CaAs3F15,18.50261307,2.105910892,3.160471579,TRUE,0.016005516,0.999928474
MgNbAl,18.50233841,7.890251029,2.686950084,TRUE,0.001867577,1.000142694
H5CO4,18.50163651,2.847402834,2.979479056,TRUE,0.058529481,1.001133323
LaTiNO2,18.49519157,9.4184613,2.595452342,TRUE,0.055684149,1.00017643
BaErMg2,18.48807907,3.780381011,3.116863717,TRUE,0.029608011,0.999761939
Rb(SnO2)2,18.48565292,11.0676335,2.566648992,TRUE,0.000226676,0.998315215
Ba2NpSn,18.47825432,3.616785556,3.126795811,TRUE,0.006522715,0.999491811
BaGd2Hf,18.47760773,3.09163685,3.010292858,TRUE,0.027713388,0.999950767
EuZr2O4,18.47458267,15.84074155,2.269486962,TRUE,0.062211007,1.000161171
Sm(CuO2)2,18.47447014,15.28483812,2.285004958,TRUE,5.80E-05,1.000116944
Nb3AlSn,18.47261047,9.93379495,2.553465982,TRUE,0.011775464,1.000295877
YFe4Rh,18.47210503,4.765622671,3.090257649,TRUE,0.012074813,0.999914646
Li5Mn2Fe3O10,18.47109604,20.7075417,1.963440992,TRUE,0.042476743,1.000017405
CaPbI3,18.47079086,25.37950605,1.547412244,TRUE,0.008025259,0.999967575
Cu5SeCl5O4,18.46751022,24.39329572,1.798897671,TRUE,0.03924197,1.000118732
BaLaH3,18.45524406,11.6991784,2.421163451,TRUE,0.013440594,0.999150038
CaSiB3,18.45277786,15.04566362,2.490997312,TRUE,0.002400562,0.997954547
Y4CI5,18.4495163,14.85380094,2.164144391,TRUE,9.20E-05,0.999859333
Li6Fe2B4SO16,18.44542313,27.90868536,1.183903909,TRUE,0.087400414,1.00000608
Li4Mn5(CuO6)2,18.44366074,17.94689105,2.149043502,TRUE,0.065452449,1.000000477
BaOs4Cl,18.4435997,2.340590703,3.028880529,TRUE,0.000655785,0.989776611
BaGdMg2,18.44072723,2.514541655,2.973140481,TRUE,0.035272285,0.999654651
PmZn2O4,18.43820763,10.33995816,2.495792403,TRUE,5.77E-05,0.999952793
Ca6MgCu6,18.4346199,3.401780171,3.059824111,TRUE,0.006488293,0.997683048
K2RbLaV2O8,18.43385696,5.336627063,2.888804833,TRUE,6.10E-05,1.000874281
SmFe2SiC,18.43036079,19.7615491,1.946479536,TRUE,7.71E-05,1.000831366
LaMg2O4,18.42977524,8.704208159,2.744684622,TRUE,0.086117826,0.999921381
YCu3(BiO3)4,18.42936516,6.616302061,2.768976575,TRUE,0.051089332,1.00007093
KAg(PO3)2,18.42918777,7.504706897,2.731037555,TRUE,0.000235662,0.991148293
Ge7H8N2O15,18.42712975,3.763238331,3.006446143,TRUE,0.018456772,0.997189999
LiFe4Se,18.42672539,5.768651192,2.911259876,TRUE,0.091884196,1.00004375
Fe3PCl,18.41529083,16.90546958,2.248471332,TRUE,0.0739806,1.001593471
Li4V5Cr2O12,18.41363907,14.18461494,2.387916599,TRUE,0.067201965,1.000035286
Sc11Nb3O24,18.4101162,29.98237949,1.398230768,TRUE,0.017989501,1.000092506
KBaCaBi,18.39561462,0.824869375,3.099513186,TRUE,0.089141242,0.995858192
CaYHg4,18.39161682,12.6435745,2.433708243,TRUE,0.035701796,0.999994993
Sr2BeO4,18.39127731,6.6008779,2.869053793,TRUE,0.001168236,0.999996901
Sr7Y6OF30,18.39040756,6.532250653,2.768351469,TRUE,0.092675187,0.999941051
Eu2TmCd,18.38519478,2.595501404,3.038287523,TRUE,0.03252764,0.999992847
Ca4P6O19,18.3847084,39.05133762,0.922874314,TRUE,0.004712939,0.994623184
Na6Al3Fe3(TeO6)4,18.38365555,16.44086179,2.226722924,TRUE,9.25E-05,1.000031471
Ca2LaGa(FeO4)2,18.38336182,29.15920584,1.284238823,TRUE,0.006316438,1.0000211
Ba2ErTm,18.38177872,9.000420451,2.575131921,TRUE,0.000502288,0.999974012
Pm2ErO4,18.37375641,15.9840349,2.322885985,TRUE,0.033919126,1.000062108
Nb6Zn6N,18.37073898,7.761566012,2.654061818,TRUE,0.022147998,1.000415325
YTiNbO6,18.37030029,13.53856451,2.351040854,TRUE,0.011563987,1.000018835
Li7Ti12Fe5O32,18.3626976,16.94320666,2.196818827,TRUE,0.033555552,1.000010133
Hf4MgB,18.36130905,12.12062594,2.495520384,TRUE,0.000266239,0.994449496
Li4Mn2Si4O13,18.3579464,21.420844,1.615982247,TRUE,0.058665432,0.99996829
SrTlNi6,18.35552979,8.357324857,2.668700304,TRUE,8.98E-05,1.000018954
Li3Mn4(FeO6)2,18.35297394,14.34302193,2.317108111,TRUE,0.007291019,0.999988377
Ca4CuTe,18.35213089,0.868754987,3.070760928,TRUE,0.017169267,1.000150681
Ba2AcAg,18.34858322,6.641999042,2.75152721,TRUE,5.74E-05,1.000035524
Li3TiCr2O6,18.34667015,15.96893452,2.132491785,TRUE,0.058513895,1.00004077
Fe9Cu3H3C,18.34508133,10.0473543,2.590972036,TRUE,0.04842864,1.000064135
Mn2Ni3Sb(PO4)6,18.33966446,8.629711693,2.655281479,TRUE,0.07913138,1.000055671
BaSr3I8,18.33963013,21.20565246,1.93517476,TRUE,0.021826848,0.999997377
HoMg2Tl,18.33776093,12.63060207,2.348492497,TRUE,0.001458153,0.999805808
YAl7Cu5,18.33564186,21.95599352,1.689545857,TRUE,0.000114322,0.999947488
Na2LuTl,18.32113075,3.565652117,3.041110635,TRUE,0.000178799,1.000036359
Li5V5Cr2O12,18.31914711,8.365541499,2.677503596,TRUE,0.05984471,1.000008941
LiCa4Al,18.31653786,1.0302811,3.058156565,TRUE,0.004495695,0.998179376
Sm2TmTl,18.31389618,2.53506411,2.991376514,TRUE,0.012291104,1.000019908
MgCu3P3O13,18.30129242,11.81651239,2.342826567,TRUE,0.092037298,0.999987125
Li6VFeP2(CO7)2,18.2967968,25.09831231,1.771022796,TRUE,0.059131846,1.000060201
Zn9Cr3H,18.29461479,8.173680572,2.645894317,TRUE,0.099490687,0.999974847
Sm2HoTl,18.29452515,5.936299621,2.674444566,TRUE,0.012840435,1.000010252
K2Ba6Yb3Bi5O24,18.29080391,9.51042882,2.658575522,TRUE,0.01549229,1.000044584
LaPr2O4,18.28635406,9.201255638,2.539861148,TRUE,0.053237855,0.999906898
Al(GaO2)2,18.26869392,6.69536498,2.700335431,TRUE,0.045777157,0.999999285
Ba2TmSi,18.26610565,1.875818755,3.006157707,TRUE,4.16E-05,0.999895811
Li6CrCoP2(CO7)2,18.26337433,23.79107642,1.586832611,TRUE,0.06636022,1.000047684
SrAl6Si2P4H2O25,18.2625103,4.751385879,2.783301235,TRUE,0.044615269,0.996312976
Hg4N3O10,18.26154137,10.36470065,2.595880339,TRUE,0.082164004,0.999864519
Sr4LaCrFe4O15,18.2614975,15.23186683,2.168254754,TRUE,0.045018405,1.000074625
Li3Mn(PO4)2,18.26008034,15.48256863,2.425066466,TRUE,0.049654067,1.000003338
Ba2LiEr,18.2585392,0.919837817,3.052368564,TRUE,0.00620158,0.999871016
BaDy2Mg,18.25762558,2.081451714,2.973371177,TRUE,0.05166626,0.999942064
InGaCuO4,18.25471497,7.25306622,2.592771314,TRUE,0.036002442,0.999993563
LiMn28O56,18.25410843,22.4040772,1.893323982,TRUE,0.051642671,1.000153065
Ba2DyAs,18.2505722,5.020530707,3.009650129,TRUE,0.001411051,0.999750853
MgCrF6,18.24770164,3.940295878,2.980468896,TRUE,0.086624198,1.001570463
BaNaMg4,18.24753952,19.51227733,1.870208266,TRUE,0.007882625,1.000120997
KMg2As2H31O23,18.24302292,4.104752588,3.000072046,TRUE,0.022632882,0.99932152
Li2Nd(NO3)5,18.24075127,7.974473668,2.612076181,TRUE,0.000171408,0.996770263
Ba2GdTe,18.24027061,1.245809355,3.131463943,TRUE,0.000142872,1.000071526
Fe2Co3H4(Se3O10)2,18.23992538,5.219307989,2.788209306,TRUE,0.000473276,0.99972415
Nb3AlBi,18.23309898,10.21766115,2.574638208,TRUE,0.001684442,0.999861836
YbEu2Al,18.23081207,3.305168394,2.888166384,TRUE,0.077853903,1.000020146
Ga2BiO4,18.22491455,8.71281616,2.72917977,TRUE,0.003558934,1.000040054
Al9In3(Ga5O12)4,18.22064018,9.93439693,2.399513084,TRUE,0.021968067,1.000005364
Cu3HRh9S,18.22018051,15.97385665,2.110027703,TRUE,0.03925328,1.000016451
LiYHfAg,18.2200737,5.093547599,2.833796459,TRUE,0.03978242,0.998793602
Ca7Mg2N6,18.21907806,9.946614802,2.548407266,TRUE,0.080590643,1.00009954
BaSrLaBiO6,18.21806526,5.6321798,2.840658473,TRUE,0.050272331,1.000011683
Ba2SmRu,18.21704674,2.052731505,3.037980092,TRUE,0.082022995,0.999890685
Rb2MgSi5O12,18.21517563,7.066534478,2.803803481,TRUE,4.90E-05,1.000300765
Na4Cr2C4SO16,18.21478844,15.56126951,2.128345057,TRUE,0.006359801,1.000030398
Li5Mn2P2(CO7)2,18.21125793,20.24955189,1.847739139,TRUE,0.045815289,0.999987364
Ba2LiHo,18.20684433,23.4057347,1.625545645,TRUE,0.001204371,1.000010014
Ba2DyIn,18.2045002,1.73554253,3.003767972,TRUE,4.92E-05,0.999775171
Sr3Ti3(Ga2O5)4,18.20156479,8.954160727,2.668337415,TRUE,0.000781044,0.999988317
KNa7Al8(SiO4)8,18.1995945,16.65704338,2.182167595,TRUE,0.08996281,1.000542521
Fe6AgRh,18.19615746,8.295008528,2.59849589,TRUE,0.068081468,0.999835014
RbYb(WO4)2,18.18877792,10.71730373,2.457248192,TRUE,0.008589372,1.00013721
Zn2FeO4,18.18393135,11.405152,2.447795357,TRUE,0.092116795,0.999866366
NbFe4Se,18.18179321,9.826434235,2.421145427,TRUE,0.079822026,1.000072479
Li5Cu3F14,18.17801094,16.99154183,2.187191077,TRUE,0.070834927,0.999897301
Sr3VN3,18.1761055,5.239928511,2.811810604,TRUE,0.057264142,1.000102043
Li2SnCSO7,18.17277718,11.28873327,2.467523681,TRUE,0.095449843,1.000003815
K4BaHf,18.16693497,1.13607099,3.036444665,TRUE,0.023679227,0.999916196
Sm2LuHg,18.16693306,6.542130187,2.840980013,TRUE,0.022858232,1.000017524
Ac2AlTl,18.16520691,2.730775284,2.939008166,TRUE,0.000130609,0.99996233
Na2VCSO7,18.16426659,17.48555291,2.132421295,TRUE,0.031247541,0.999974847
LiVP3(H7O8)2,18.16173553,5.131631751,2.673302996,TRUE,0.039824858,0.999712229
PrSm2O4,18.15773392,9.207530533,2.586643027,TRUE,0.050435528,0.99985826
Li2MnFeO4,18.15738869,12.74084551,2.374189393,TRUE,0.030582219,1.000016093
LiAg2F5,18.15240479,24.95917909,1.634690359,TRUE,0.072788432,0.999955177
GdMn2O4,18.15234375,9.217355674,2.503951882,TRUE,0.09390936,0.99958396
Na2VBPO7,18.1493969,12.76630886,2.29455792,TRUE,0.090405993,0.999922454
CsLa(SO4)2,18.14401817,10.37206954,2.339646777,TRUE,7.44E-05,1.001529455
GaFe3P,18.1424408,11.38252217,2.391740736,TRUE,0.081419438,0.999977112
Li2NbFe3O8,18.14056396,14.90726807,2.231700839,TRUE,0.040690631,0.999967277
AcTlCu2,18.13801956,11.98597491,2.356957565,TRUE,0.016441688,1.000103712
Li3Ti2Mn3O10,18.12639236,21.75982599,1.840009318,TRUE,0.041952729,1.000053883
NaMn4Cr,18.12503433,12.64285841,2.297526606,TRUE,0.078123428,0.998101711
Sr4NbCoO8,18.12409973,12.34521503,2.412580063,TRUE,0.002291754,1.000037313
Ba6Ge5O16,18.11797142,22.47605177,1.832631946,TRUE,0.008933216,0.999830723
CaZrTi2O7,18.11535263,10.38929147,2.437869387,TRUE,0.040908426,0.999902785
Mg2CuIrO6,18.11326408,17.4067985,2.118195096,TRUE,0.047890291,0.999987125
Sr2LaO4,18.1098938,12.05649367,2.295568962,TRUE,0.028889373,0.999795794
Ba5La3(GaO4)4,18.1076622,5.718006526,2.725645384,TRUE,0.029640436,1.000071526
Li4Mn2Cr3Sn3O16,18.10438156,14.56580346,2.230916633,TRUE,0.064933553,0.999962211
NaTiFeO4,18.10206604,16.90188048,2.147278449,TRUE,0.045715764,1.001105785
CdHgCl2,18.09799004,15.75165839,2.185417279,TRUE,0.005189225,0.989209294
RbNaO,18.09716034,1.053247615,3.057680115,TRUE,0.008199543,1.000138402
Ba8Sc3(Pt2O9)2,18.0937233,19.60581496,2.187488928,TRUE,0.00035657,0.999560416
Ca3FeN3,18.09004211,8.317684702,2.546080518,TRUE,0.000738397,0.995074034
BaLaFe4,18.08953094,14.26151719,2.190972626,TRUE,0.022973359,0.999963045
Mg5AlH21O17,18.08199883,4.196657078,2.864847946,TRUE,0.039151981,0.999357283
KCaTlCu,18.08188438,3.222469073,3.069006612,TRUE,0.027449802,0.999521136
Ba2LuAs,18.081707,4.548656718,3.005438117,TRUE,0.000259653,0.999803662
Fe2H11(SeO5)3,18.07648277,4.072292654,2.913597284,TRUE,0.007490218,0.96883297
TiMn2O4,18.07452965,20.3666764,1.844545301,TRUE,0.015012309,0.983899236
Nb4AlGa,18.06998253,19.5174813,1.815498611,TRUE,0.009782463,0.999927402
Li4Mn2Co3Sn3O16,18.06841278,12.83220531,2.295498452,TRUE,0.09433914,0.99999249
NaMn3CuH24(SO6)4,18.06780052,3.668239277,2.86313246,TRUE,0.049735025,0.978459358
Y6Zn6C,18.06619644,3.489645462,2.980568528,TRUE,3.71E-05,1.000590205
Ba2HoRu,18.06561661,1.882508193,2.987330966,TRUE,0.003543571,0.999518752
Ga6Fe6HC,18.06485367,17.01280481,2.001973372,TRUE,0.091235213,0.999642491
Li3CrSi2O7,18.06101608,14.2798925,2.339651972,TRUE,0.042689323,1.000011086
Fe5(OF4)2,18.05593109,10.62503316,2.423586905,TRUE,0.08112637,1.000048161
NpZnCu2,18.05245399,7.146461218,2.646494038,TRUE,0.069887057,0.999971092
La2BiO5,18.05210304,4.665214401,2.80441494,TRUE,0.003410831,0.999820352
Sr5La3Mn8(O2F)8,18.04739952,15.47616103,2.1077428,TRUE,0.041934654,0.999988139
KNa4Ca,18.03973007,5.793655199,2.714945402,TRUE,0.029314816,0.99940598
Fe4PSe,18.03604317,26.2585427,1.548686341,TRUE,0.077838764,0.999912739
NaCaTlPb,18.0318985,2.477349241,2.999132767,TRUE,0.050598577,0.997685909
Ca4HgSb,18.02887726,0.791924688,3.128616086,TRUE,0.072215475,0.999927521
Li4Mn3Sn3(TeO8)2,18.02796173,13.57647219,2.367914501,TRUE,0.056986906,0.999996424
Zn64Ag81HO64,18.0211525,8.25857976,2.577141952,TRUE,0.064621285,0.998163223
NaHfBr4,18.01669312,12.82103643,2.391172362,TRUE,0.000216886,0.989473045
LaTlCl2,18.01627159,6.606721834,2.684363419,TRUE,0.002095789,1.000054717
CdFe6Rh,18.01297188,8.731129493,2.597746196,TRUE,0.035176843,1.000113249
La32CO50,18.00968552,11.4071796,2.293462494,TRUE,0.004175723,0.999716759
Rb3Ti4Tl(PO5)4,18.00835037,9.917101943,2.466997353,TRUE,0.000476599,1.000075102
La5Sm3Ni7AgO24,18.00606346,11.62927242,2.398127031,TRUE,0.095122054,0.999891162
